Ticker_Name,Factsheet
ACFT25_富蘭克林華美全球高收益債券基金-A累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT25&b=58311&c=647
ACFT14_富蘭克林華美全球高收益債券基金-A累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT14&b=58318&c=652
ACFT35_富蘭克林華美全球高收益債券基金-A累積型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT35&b=58309&c=655
ACFT19_富蘭克林華美全球高收益債券基金-A累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT19&b=58312&c=651
ACFT21_富蘭克林華美全球高收益債券基金-A累積型(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT21&b=58313&c=645
ACFT26_富蘭克林華美全球高收益債券基金-B分配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT26&b=58312&c=649
ACFT15_富蘭克林華美全球高收益債券基金-B分配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT15&b=58318&c=653
ACFT36_富蘭克林華美全球高收益債券基金-B分配型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT36&b=58310&c=648
ACFT20_富蘭克林華美全球高收益債券基金-B分配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT20&b=58313&c=644
ACFT22_富蘭克林華美全球高收益債券基金-B分配型(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT22&b=58317&c=650
ACFT62_富蘭克林華美全球高收益債券基金-C分配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT62&b=58301&c=647
ACFT60_富蘭克林華美全球高收益債券基金-C分配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT60&b=58300&c=644
ACFT61_富蘭克林華美全球高收益債券基金-C分配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT61&b=58300&c=645
ACFT87_富蘭克林華美全球高收益債券基金-NC分配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT87&b=58291&c=662
ACFT85_富蘭克林華美全球高收益債券基金-NC分配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT85&b=58291&c=660
ACFT88_富蘭克林華美全球高收益債券基金-NC分配型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT88&b=58292&c=664
ACFT86_富蘭克林華美全球高收益債券基金-NC分配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT86&b=58291&c=661
ACFT73_富蘭克林華美全球醫療保健基金(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT73&b=58296&c=662
ACFT74_富蘭克林華美全球醫療保健基金(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT74&b=58296&c=663
ACFT52_富蘭克林華美多重資產收益基金-分配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT52&b=58304&c=649
ACFT48_富蘭克林華美多重資產收益基金-分配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT48&b=58303&c=653
ACFT54_富蘭克林華美多重資產收益基金-分配型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT54&b=58305&c=652
ACFT50_富蘭克林華美多重資產收益基金-分配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT50&b=58304&c=647
ACFT51_富蘭克林華美多重資產收益基金-累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT51&b=58304&c=648
ACFT47_富蘭克林華美多重資產收益基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT47&b=58303&c=652
ACFT53_富蘭克林華美多重資產收益基金-累積型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT53&b=58305&c=651
ACFT49_富蘭克林華美多重資產收益基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT49&b=58303&c=654
ACFT59_富蘭克林華美亞太平衡基金-分配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT59&b=58302&c=654
ACFT56_富蘭克林華美亞太平衡基金-分配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT56&b=58301&c=650
ACFT58_富蘭克林華美亞太平衡基金-分配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT58&b=58302&c=653
ACFT55_富蘭克林華美亞太平衡基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT55&b=58301&c=649
ACFT57_富蘭克林華美亞太平衡基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT57&b=58302&c=652
ACFT04_富蘭克林華美坦伯頓全球股票組合基金,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT04&b=58322&c=646
ACFT75_富蘭克林華美特別股收益基金-A累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT75&b=58292&c=660
ACFT78_富蘭克林華美特別股收益基金-A累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT78&b=58293&c=664
ACFT81_富蘭克林華美特別股收益基金-B分配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT81&b=58295&c=660
ACFT76_富蘭克林華美特別股收益基金-B分配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT76&b=58293&c=662
ACFT83_富蘭克林華美特別股收益基金-B分配型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT83&b=58295&c=662
ACFT79_富蘭克林華美特別股收益基金-B分配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT79&b=58294&c=666
ACFT82_富蘭克林華美特別股收益基金-NB分配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT82&b=58295&c=661
ACFT77_富蘭克林華美特別股收益基金-NB分配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT77&b=58293&c=663
ACFT84_富蘭克林華美特別股收益基金-NB分配型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT84&b=58296&c=664
ACFT80_富蘭克林華美特別股收益基金-NB分配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT80&b=58294&c=658
ACFT12_富蘭克林華美高科技基金,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT12&b=58319&c=651
ACFT01_富蘭克林華美第一富基金,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT01&b=58322&c=643
ACFT16_富蘭克林華美貨幣市場基金,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT16&b=58318&c=654
ACFT0301_富蘭克林華美富蘭克林全球債券組合基金-分配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT0301&b=61558&c=747
ACFT39_富蘭克林華美富蘭克林全球債券組合基金-分配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT39&b=58306&c=656
ACFT03_富蘭克林華美富蘭克林全球債券組合基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT03&b=58322&c=645
ACFT40_富蘭克林華美富蘭克林全球債券組合基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT40&b=58306&c=648
ACFT64_富蘭克林華美策略高股息基金-分配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT64&b=58299&c=665
ACFT66_富蘭克林華美策略高股息基金-分配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT66&b=58300&c=650
ACFT63_富蘭克林華美策略高股息基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT63&b=58299&c=664
ACFT65_富蘭克林華美策略高股息基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT65&b=58299&c=666
ACFT42_富蘭克林華美新世界股票基金(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT42&b=58307&c=651
ACFT05_富蘭克林華美新世界股票基金(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT05&b=58321&c=646
ACFT41_富蘭克林華美新世界股票基金(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT41&b=58307&c=650
ACFT103_富蘭克林華美新興國家固定收益基金-A累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT103&b=58285&c=702
ACFT93_富蘭克林華美新興國家固定收益基金-A累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT93&b=58286&c=663
ACFT96_富蘭克林華美新興國家固定收益基金-A累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT96&b=58287&c=667
ACFT99_富蘭克林華美新興國家固定收益基金-B分配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT99&b=58288&c=671
ACFT94_富蘭克林華美新興國家固定收益基金-B分配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT94&b=58286&c=664
ACFT101_富蘭克林華美新興國家固定收益基金-B分配型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT101&b=58289&c=704
ACFT97_富蘭克林華美新興國家固定收益基金-B分配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT97&b=58287&c=668
ACFT100_富蘭克林華美新興國家固定收益基金-NB分配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT100&b=58289&c=703
ACFT95_富蘭克林華美新興國家固定收益基金-NB分配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT95&b=58286&c=665
ACFT102_富蘭克林華美新興國家固定收益基金-NB分配型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT102&b=58290&c=697
ACFT98_富蘭克林華美新興國家固定收益基金-NB分配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT98&b=58288&c=670
ACFT44_富蘭克林華美積極回報債券組合基金-分配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT44&b=58308&c=654
ACFT09_富蘭克林華美積極回報債券組合基金-分配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT09&b=58320&c=649
ACFT43_富蘭克林華美積極回報債券組合基金-分配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT43&b=58307&c=652
ACFT46_富蘭克林華美積極回報債券組合基金-累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT46&b=58308&c=656
ACFT08_富蘭克林華美積極回報債券組合基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT08&b=58320&c=648
ACFT45_富蘭克林華美積極回報債券組合基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACFT45&b=58306&c=653
BFZFHA_復華投信,
ACFH80_復華15年期以上能源業債券ETF基金,
ACFH81_復華15年期以上製藥業債券ETF基金,
ACFH88_復華1至5年期美元特選信用債券ETF基金,
ACFH70_復華1至5年期高收益債券基金,
ACFH77_復華2024到期新興市場債券基金(人民幣),
ACFH78_復華2024到期新興市場債券基金(美元),
ACFH86_復華20年期以上A3級以上公司債券ETF基金,
ACFH100_復華5至10年期投資等級債券指數基金(台幣),
ACFH101_復華5至10年期投資等級債券指數基金(美元),
ACFH87_復華8年期以上次順位金融債券ETF基金,
ACFH39_復華人民幣貨幣市場基金,
ACFH11_復華人生目標基金,
ACFH91_復華十年到期新興市場債券基金(人民幣),
ACFH89_復華十年到期新興市場債券基金(台幣),
ACFH90_復華十年到期新興市場債券基金(美元),
ACFH97_復華十年到期精選新興市場債券基金(人民幣),
ACFH95_復華十年到期精選新興市場債券基金(台幣),
ACFH96_復華十年到期精選新興市場債券基金(美元),
ACFH28_復華大中華中小策略基金,
ACFH98_復華已開發國家300股票指數基金(台幣),
ACFH99_復華已開發國家300股票指數基金(美元),
ACFH08_復華中小精選基金,
ACFH110_復華中國5G通信ETF基金,
ACFH79_復華中國5年期以上政策性金融債券ETF基金,
ACFH51_復華中國新經濟A股基金(人民幣),
ACFH50_復華中國新經濟A股基金(台幣),
ACFH52_復華中國新經濟平衡基金(台幣),
ACFH53_復華中國新經濟平衡基金A不配息(人民幣),
ACFH54_復華中國新經濟平衡基金B配息(人民幣),
ACFH76_復華六年到期新興市場債券基金(美元),
ACFH94_復華六年到期優選新興市場債券基金(人民幣),
ACFH92_復華六年到期優選新興市場債券基金(台幣),
ACFH93_復華六年到期優選新興市場債券基金(美元),
ACFH69_復華台灣智能基金,
ACFH15_復華全方位基金,
ACFH22_復華全球大趨勢基金(台幣),
ACFH56_復華全球大趨勢基金(美元),
ACFH12_復華全球平衡基金(台幣),
ACFH65_復華全球平衡基金(美元),
ACFH67_復華全球物聯網科技基金(台幣),
ACFH68_復華全球物聯網科技基金(美元),
ACFH26_復華全球原物料基金,
ACFH42_復華全球消費基金(台幣),
ACFH59_復華全球消費基金(美元),
ACFH24_復華全球短期收益基金(台幣),
ACFH66_復華全球短期收益基金(美元),
ACFH10_復華全球債券基金,
ACFH17_復華全球債券組合基金,
ACFH19_復華全球資產證券化基金A不配息(台幣),
ACFH64_復華全球資產證券化基金A不配息(美元),
ACFH20_復華全球資產證券化基金B配息(台幣)(基金之配息來源可能為本金),
ACFH45_復華全球戰略配置強基金(台幣),
ACFH58_復華全球戰略配置強基金(美元),
ACFH05_復華有利貨幣市場基金,
ACFH16_復華亞太平衡基金,
ACFH18_復華亞太成長基金,
ACFH73_復華亞太神龍科技基金(台幣),
ACFH74_復華亞太神龍科技基金(美元),
ACFH32_復華東協世紀基金,
ACFH34_復華南非幣長期收益基金A不配息,
ACFH35_復華南非幣長期收益基金B配息(基金之配息來源可能為本金),
ACFH36_復華南非幣短期收益基金A不配息,
ACFH37_復華南非幣短期收益基金B配息(基金之配息來源可能為本金),
ACFH104_復華美元高收益債券指數基金(美元),
ACFH102_復華美元高收益債券指數基金A不配息(台幣),
ACFH103_復華美元高收益債券指數基金B配息(台幣),
ACFH84_復華美國20年期以上公債ETF基金,
ACFH43_復華美國新星基金(台幣),
ACFH60_復華美國新星基金(美元),
ACFH105_復華美國標普500低波動指數基金,
ACFH63_復華恆生單日反向一倍基金,
ACFH62_復華恆生單日正向二倍基金,
ACFH13_復華神盾基金,
ACFH03_復華高成長基金,
ACFH25_復華高益策略組合基金,
ACFH02_復華貨幣市場基金,
ACFH72_復華富時不動產證券化基金,
ACFH75_復華富時台灣高股息低波動基金,
ACFH01_復華復華基金,
ACFH23_復華華人世紀基金,
ACFH07_復華傳家二號基金,
ACFH04_復華傳家基金,
ACFH14_復華奧林匹克全球組合基金,
ACFH55_復華奧林匹克全球優勢組合基金(美元),
ACFH21_復華奧林匹克全球優勢組合基金A不配息(台幣),
ACFH2101_復華奧林匹克全球優勢組合基金B配息(台幣),
ACFH44_復華新興人民幣短期收益基金,
ACFH40_復華新興人民幣債券基金A不配息,
ACFH41_復華新興人民幣債券基金B配息,
ACFH71_復華新興市場10年期以上債券基金,
ACFH106_復華新興市場3年期以上美元主權及類主權債券指數基金(台幣),
ACFH107_復華新興市場3年期以上美元主權及類主權債券指數基金(美元),
ACFH82_復華新興市場企業債券ETF基金,
ACFH30_復華新興市場高收益債券基金A不配息(台幣),
ACFH49_復華新興市場高收益債券基金B配息(人民幣),
ACFH31_復華新興市場高收益債券基金B配息(台幣),
ACFH47_復華新興市場高收益債券基金B配息(南非幣),
ACFH29_復華新興市場短期收益基金,
ACFH108_復華新興亞洲3至10年期美元債券指數基金(台幣),
ACFH109_復華新興亞洲3至10年期美元債券指數基金(美元),
ACFH27_復華新興債股動力組合基金(台幣),
ACFH57_復華新興債股動力組合基金(美元),
ACFH33_復華滬深300A股基金,
ACFH06_復華數位經濟基金,
BFZCSA_景順投信,
ACCS37_景順2023目標到期新興主權債券基金-年配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS37&b=58076&c=654
ACCS39_景順2023目標到期新興主權債券基金-年配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS39&b=58077&c=657
ACCS36_景順2023目標到期新興主權債券基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS36&b=58076&c=653
ACCS38_景順2023目標到期新興主權債券基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS38&b=58077&c=656
ACCS77_景順2023到期優質新興債券基金(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS77&b=58061&c=652
ACCS76_景順2023到期優質新興債券基金(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS76&b=58061&c=651
ACCS44_景順2024到期新興市場主權債券基金(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS44&b=58075&c=651
ACCS45_景順2024到期新興市場主權債券基金(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS45&b=58076&c=653
ACCS41_景順2024到期新興市場債券基金-年配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS41&b=58074&c=647
ACCS43_景順2024到期新興市場債券基金-年配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS43&b=58075&c=650
ACCS40_景順2024到期新興市場債券基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS40&b=58074&c=646
ACCS42_景順2024到期新興市場債券基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS42&b=58075&c=649
ACCS56_景順2024到期精選新興債券基金-累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS56&b=58071&c=650
ACCS54_景順2024到期精選新興債券基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS54&b=58070&c=647
ACCS55_景順2024到期精選新興債券基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS55&b=58070&c=648
ACCS50_景順2024到期優選新興債券基金-年配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS50&b=58073&c=646
ACCS53_景順2024到期優選新興債券基金-年配型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS53&b=58073&c=649
ACCS48_景順2024到期優選新興債券基金-年配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS48&b=58072&c=652
ACCS49_景順2024到期優選新興債券基金-累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS49&b=58072&c=653
ACCS46_景順2024到期優選新興債券基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS46&b=58071&c=649
ACCS52_景順2024到期優選新興債券基金-累積型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS52&b=58073&c=648
ACCS47_景順2024到期優選新興債券基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS47&b=58072&c=651
ACCS75_景順2025到期精選新興債券基金-累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS75&b=58064&c=653
ACCS73_景順2025到期精選新興債券基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS73&b=58063&c=650
ACCS74_景順2025到期精選新興債券基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS74&b=58064&c=652
ACCS63_景順2025到期優選新興債券基金-年配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS63&b=58068&c=654
ACCS65_景順2025到期優選新興債券基金-年配型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS65&b=58069&c=657
ACCS61_景順2025到期優選新興債券基金-年配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS61&b=58066&c=650
ACCS62_景順2025到期優選新興債券基金-累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS62&b=58068&c=653
ACCS64_景順2025到期優選新興債券基金-累積型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS64&b=58068&c=655
ACCS60_景順2025到期優選新興債券基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS60&b=58066&c=649
ACCS69_景順2025階梯到期優選新興債券基金-年配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS69&b=58065&c=657
ACCS67_景順2025階梯到期優選新興債券基金-年配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS67&b=58065&c=655
ACCS68_景順2025階梯到期優選新興債券基金-累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS68&b=58065&c=656
ACCS66_景順2025階梯到期優選新興債券基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS66&b=58064&c=653
ACCS98_景順2026到期全球新興債券基金-年配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS98&b=58055&c=658
ACCS100_景順2026到期全球新興債券基金-年配型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS100&b=58055&c=690
ACCS96_景順2026到期全球新興債券基金-年配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS96&b=58054&c=655
ACCS97_景順2026到期全球新興債券基金-累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS97&b=58054&c=656
ACCS99_景順2026到期全球新興債券基金-累積型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS99&b=58055&c=659
ACCS95_景順2026到期全球新興債券基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS95&b=58054&c=654
ACCS101_景順2026到期全球新興債券基金-累積型(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS101&b=58056&c=692
ACCS59_景順2028到期精選新興債券基金-年配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS59&b=58070&c=652
ACCS57_景順2028到期精選新興債券基金-年配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS57&b=58069&c=658
ACCS58_景順2028到期精選新興債券基金-年配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS58&b=58069&c=659
ACCS72_景順2029到期精選新興債券基金-年配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS72&b=58063&c=649
ACCS70_景順2029到期精選新興債券基金-年配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS70&b=58062&c=646
ACCS71_景順2029到期精選新興債券基金-年配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS71&b=58063&c=648
ACCS29_景順人民幣新興亞太入息基金-月配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS29&b=58081&c=651
ACCS25_景順人民幣新興亞太入息基金-月配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS25&b=58079&c=654
ACCS27_景順人民幣新興亞太入息基金-月配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS27&b=58080&c=648
ACCS28_景順人民幣新興亞太入息基金-累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS28&b=58080&c=649
ACCS24_景順人民幣新興亞太入息基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS24&b=58079&c=653
ACCS26_景順人民幣新興亞太入息基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS26&b=58080&c=647
ACCS86_景順十年到期特選新興債券基金-年配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS86&b=58060&c=651
ACCS84_景順十年到期特選新興債券基金-年配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS84&b=58059&c=657
ACCS85_景順十年到期特選新興債券基金-年配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS85&b=58059&c=658
ACCS81_景順六年到期特選全球債券基金-年配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS81&b=58058&c=653
ACCS83_景順六年到期特選全球債券基金-年配型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS83&b=58059&c=656
ACCS79_景順六年到期特選全球債券基金-年配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS79&b=58056&c=658
ACCS80_景順六年到期特選全球債券基金-累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS80&b=58057&c=651
ACCS82_景順六年到期特選全球債券基金-累積型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS82&b=58058&c=654
ACCS78_景順六年到期特選全球債券基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS78&b=58056&c=657
ACCS89_景順六年到期特選新興債券基金-累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS89&b=58061&c=655
ACCS87_景順六年到期特選新興債券基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS87&b=58060&c=652
ACCS88_景順六年到期特選新興債券基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS88&b=58060&c=653
ACCS92_景順六年階梯到期精選新興債券基金-累積型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS92&b=58053&c=650
ACCS90_景順六年階梯到期精選新興債券基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS90&b=58052&c=647
ACCS93_景順六年階梯到期精選新興債券基金-累積型(南非幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS93&b=58053&c=651
ACCS91_景順六年階梯到期精選新興債券基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS91&b=58052&c=648
ACCS94_景順六年階梯到期精選新興債券基金-累積型(澳幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS94&b=58053&c=652
ACCS09_景順主流基金,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS09&b=58081&c=649
ACCS07_景順台灣科技基金,https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS07&b=58082&c=648
ACCS35_景順全天候智慧組合基金-月配型(人民幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS35&b=58077&c=653
ACCS31_景順全天候智慧組合基金-月配型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS31&b=58078&c=650
ACCS33_景順全天候智慧組合基金-月配型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS33&b=58079&c=653
ACCS30_景順全天候智慧組合基金-累積型(台幣),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS30&b=58078&c=649
ACCS32_景順全天候智慧組合基金-累積型(美元),https://fundreport.moneydj.com/GetFundMonthReport1.asp?A=ACCS32&b=58078&c=651
